"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Enteroscape_v4.1.nlogo"
"parameter sweep (adhesion/deadhesion)"
"12/20/2024 23:23:39:968 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-10","10"
"[run number]","Eat","Yeast-Speed","Yeast-intake-prob","Yeast-adhesion-prob","Yeast-deadhesion-Prob","Yeast-biofilm-secretion-rate","Beneficial-Microbe-Speed","Beneficial-Microbe-intake-prob","Beneficial-Microbe-adhesion-prob","Beneficial-Microbe-deadhesion-Prob","Beneficial-Microbe-molecule-secretion-rate","Beneficial-Microbe-molecule-degradation-rate","Worm-Death-Probability","[step]","count turtles","ticks","g-death-tracker","g-pharynx-inflammation"
"214","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2659","860","2660","1","41"
"218","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1952","606","1953","1","35"
"225","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1368","406","1369","1","29"
"229","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","968","276","969","2","20"
"231","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","580","178","581","1","4"
"227","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1634","535","1635","1","39"
"223","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2941","937","2942","2","42"
"228","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2540","819","2541","1","42"
"220","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3240","1031","3241","1","42"
"237","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","688","206","689","1","12"
"226","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2959","951","2960","1","40"
"233","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2544","792","2545","2","38"
"222","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3289","1044","3290","1","43"
"240","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","825","265","826","2","17"
"230","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3366","1048","3367","1","43"
"239","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1677","492","1678","1","37"
"219","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3955","1277","3956","2","43"
"235","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2934","903","2935","1","42"
"241","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1694","504","1695","1","33"
"234","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2615","803","2616","1","40"
"236","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2493","776","2494","1","42"
"242","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2337","708","2338","1","42"
"232","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3597","1171","3598","1","43"
"247","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1575","468","1576","1","31"
"244","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2253","739","2254","1","42"
"246","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2346","724","2347","2","40"
"243","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2696","919","2697","1","42"
"252","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2090","676","2091","1","38"
"224","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","4566","1518","4567","2","44"
"253","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2274","729","2275","1","39"
"254","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2001","613","2002","1","35"
"238","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3907","1305","3908","1","43"
"255","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2216","702","2217","1","41"
"256","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1994","619","1995","1","41"
"249","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2599","798","2600","1","39"
"258","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1602","523","1603","1","36"
"248","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3824","1204","3825","1","42"
"245","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3598","1098","3599","2","41"
"251","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3227","1050","3228","1","42"
"260","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2515","719","2516","1","41"
"261","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2288","700","2289","1","39"
"250","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3744","1199","3745","2","44"
"262","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2525","791","2526","2","41"
"265","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2263","719","2264","1","41"
"269","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1787","579","1788","1","38"
"259","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3425","1076","3426","1","42"
"264","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2271","681","2272","1","39"
"266","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2841","904","2842","1","42"
"268","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2956","918","2957","2","41"
"275","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1798","578","1799","1","37"
"273","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2270","696","2271","1","39"
"267","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3235","1056","3236","2","42"
"263","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3562","1133","3563","1","41"
"257","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","4316","1373","4317","2","44"
"279","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1166","338","1167","1","29"
"274","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2730","852","2731","1","41"
"278","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2176","675","2177","2","39"
"277","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2564","787","2565","1","42"
"271","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3030","939","3031","1","40"
"272","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3391","1076","3392","2","42"
"288","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1447","412","1448","1","30"
"282","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2322","741","2323","1","39"
"286","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1897","562","1898","2","39"
"284","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2663","809","2664","1","42"
"292","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1145","378","1146","1","28"
"270","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","4420","1387","4421","2","44"
"283","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3044","952","3045","2","42"
"285","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2874","903","2875","1","42"
"276","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2872","916","2873","2","41"
"289","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2298","694","2299","2","38"
"293","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1492","433","1493","2","29"
"280","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3216","1040","3217","1","42"
"291","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2252","679","2253","1","41"
"294","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1992","615","1993","1","39"
"287","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3266","1062","3267","1","41"
"295","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2193","701","2194","1","42"
"296","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2437","772","2438","1","41"
"305","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","988","244","989","2","19"
"303","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1753","504","1754","1","36"
"281","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","4069","1307","4070","1","44"
"298","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2033","636","2034","1","37"
"290","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3086","975","3087","1","42"
"299","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","2682","874","2683","1","42"
"301","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2308","661","2309","2","40"
"312","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1199","359","1200","2","30"
"306","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1858","491","1859","2","33"
"297","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3446","1086","3447","2","44"
"302","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2978","927","2979","1","41"
"314","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1789","504","1790","2","37"
"300","true","0.59","34","20","30","0.04","0.59","0","53","36","0.9","0.2","0.02","3501","1136","3502","2","44"
"304","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3250","988","3251","2","42"
"311","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2692","786","2693","2","42"
"308","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3062","823","3063","2","41"
"316","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2420","665","2421","2","42"
"318","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1792","511","1793","1","35"
"313","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2833","842","2834","1","42"
"307","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3396","1036","3397","2","42"
"309","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3184","907","3185","1","42"
"322","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2372","705","2373","2","40"
"323","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2501","780","2502","2","41"
"325","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2219","637","2220","2","38"
"319","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3239","941","3240","1","42"
"310","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3411","993","3412","1","42"
"326","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2904","883","2905","1","41"
"315","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","4309","1341","4310","2","43"
"327","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2854","850","2855","2","42"
"320","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3748","1128","3749","2","42"
"317","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3573","1086","3574","1","42"
"324","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3373","1088","3374","1","42"
"334","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1588","480","1589","2","39"
"321","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3587","1126","3588","2","42"
"336","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1914","509","1915","1","37"
"333","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2264","642","2265","1","40"
"331","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2761","791","2762","2","42"
"330","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2556","751","2557","2","41"
"328","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3381","1008","3382","2","40"
"329","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3264","951","3265","1","42"
"345","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1183","313","1184","1","23"
"341","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1823","511","1824","1","36"
"337","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2798","811","2799","1","42"
"338","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2906","847","2907","1","42"
"340","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2492","716","2493","1","42"
"332","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2657","751","2658","1","42"
"342","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2813","776","2814","1","40"
"347","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2028","577","2029","1","37"
"339","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3090","905","3091","2","42"
"344","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2620","758","2621","2","39"
"346","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2544","726","2545","2","42"
"343","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3030","841","3031","2","41"
"357","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","933","238","934","2","14"
"335","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3655","1077","3656","2","42"
"354","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1911","520","1912","1","40"
"348","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2935","861","2936","1","42"
"355","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1939","566","1940","1","39"
"362","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","975","278","976","2","24"
"350","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2745","797","2746","2","40"
"361","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1514","476","1515","1","36"
"349","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2796","808","2797","1","42"
"351","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2899","832","2900","1","41"
"358","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2615","730","2616","2","42"
"352","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2278","641","2279","1","42"
"365","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1548","443","1549","1","37"
"367","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1388","372","1389","2","27"
"353","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3185","930","3186","2","41"
"359","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2834","825","2835","2","42"
"364","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2349","705","2350","1","42"
"356","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3293","939","3294","2","42"
"360","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3049","903","3050","1","42"
"363","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2830","787","2831","2","41"
"366","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2259","685","2260","2","42"
"373","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2715","761","2716","1","42"
"371","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2807","873","2808","2","41"
"378","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2400","675","2401","2","40"
"374","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3045","907","3046","2","42"
"372","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2978","938","2979","1","42"
"376","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3068","870","3069","1","38"
"370","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2912","834","2913","2","42"
"381","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2209","600","2210","1","38"
"368","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3538","1137","3539","1","42"
"375","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3523","1087","3524","1","42"
"383","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2343","659","2344","2","41"
"380","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2762","794","2763","2","41"
"369","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","4409","1283","4410","2","44"
"379","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3698","1064","3699","1","41"
"382","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2673","805","2674","1","42"
"389","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","1154","339","1155","1","29"
"392","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","953","247","954","1","18"
"385","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2123","618","2124","1","38"
"377","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3861","1194","3862","2","43"
"388","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2343","671","2344","1","39"
"384","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3039","873","3040","1","42"
"391","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2399","672","2400","1","39"
"387","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3011","885","3012","1","41"
"390","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2816","825","2817","1","42"
"395","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2748","822","2749","1","42"
"396","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2991","910","2992","1","41"
"402","true","0.59","34","20","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2412","586","2413","1","36"
"401","true","0.59","34","20","40","0.04","0.59","0","53","36","0.9","0.2","0.02","2648","732","2649","2","41"
"394","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3732","1088","3733","1","42"
"398","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","3185","928","3186","1","41"
"400","true","0.59","34","20","35","0.04","0.59","0","53","36","0.9","0.2","0.02","2922","841","2923","1","41"
"403","true","0.59","34","20","40","0.04","0.59","0","53","36","0.9","0.2","0.02","3133","799","3134","1","42"
